,tweet_id,favorites,retweets
1847,675483430902214656,1919,1031
1848,675432746517426176,1584,601
1849,675372240448454658,1772,537
1850,675362609739206656,1090,242
1851,675354435921575936,34094,18234
1852,675349384339542016,4083,2406
1853,675334060156301312,2897,1372
1854,675166823650848770,3761,1724
1855,675153376133427200,6544,2766
1856,675149409102012420,3886,1788
1857,675147105808306176,980,254
1858,675146535592706048,1244,330
1859,675145476954566656,2217,960
1860,675135153782571009,1350,524
1861,675113801096802304,2028,827
1862,675111688094527488,1000,267
1863,675109292475830276,2909,1205
1864,675047298674663426,1101,345
1865,675015141583413248,2817,1272
1866,675006312288268288,1015,240
1867,675003128568291329,1610,502
1868,674999807681908736,2333,1172
1869,674805413498527744,896,374
1870,674800520222154752,3121,912
1871,674793399141146624,2601,1159
1872,674790488185167872,1143,268
1873,674788554665512960,841,220
1874,674781762103414784,2084,1278
1875,674774481756377088,1174,503
1876,674767892831932416,1897,849
1877,674764817387900928,813,253
1878,674754018082705410,1405,479
1879,674752233200820224,1513,492
1880,674743008475090944,1456,584
1881,674742531037511680,509,54
1882,674739953134403584,1156,420
1883,674737130913071104,668,97
1884,674690135443775488,1186,494
1885,674670581682434048,1681,688
1886,674664755118911488,955,269
1887,674646392044941312,1492,530
1888,674644256330530816,1068,285
1889,674638615994089473,1744,612
1890,674632714662858753,1551,610
1891,674606911342424069,971,104
1892,674468880899788800,6441,2178
1893,674447403907457024,1099,376
1894,674436901579923456,1154,417
1895,674422304705744896,1482,563
1896,674416750885273600,706,148
1897,674410619106390016,1237,490
1898,674394782723014656,1551,606
1899,674372068062928900,878,326
1900,674330906434379776,579,77
1901,674318007229923329,1462,547
1902,674307341513269249,11719,7333
1903,674291837063053312,15269,6239
1904,674271431610523648,1619,766
1905,674269164442398721,928,239
1906,674265582246694913,1697,892
1907,674262580978937856,1345,481
1908,674255168825880576,1521,592
1909,674082852460433408,779,179
1910,674075285688614912,1012,303
1911,674063288070742018,6576,2347
1912,674053186244734976,3444,1375
1913,674051556661161984,1496,506
1914,674045139690631169,1465,674
1915,674042553264685056,742,135
1916,674038233588723717,1137,431
1917,674036086168010753,868,227
1918,674024893172875264,1850,1297
1919,674019345211760640,1169,315
1920,674014384960745472,1614,684
1921,674008982932058114,1237,369
1922,673956914389192708,2015,1016
1923,673919437611909120,1206,385
1924,673906403526995968,3298,1711
1925,673887867907739649,961,264
1926,673716320723169284,3174,799
1927,673715861853720576,3666,2198
1928,673711475735838725,1067,313
1929,673709992831262724,875,286
1930,673708611235921920,1105,305
1931,673707060090052608,1129,410
1932,673705679337693185,1293,417
1933,673700254269775872,1483,598
1934,673697980713705472,3922,2064
1935,673689733134946305,1792,681
1936,673688752737402881,1298,521
1937,673686845050527744,1489,456
1938,673680198160809984,1412,487
1939,673662677122719744,1285,380
1940,673656262056419329,737,254
1941,673636718965334016,1151,386
1942,673612854080196609,1636,760
1943,673583129559498752,1226,387
1944,673580926094458881,851,277
1945,673576835670777856,1419,587
1946,673363615379013632,1051,326
1947,673359818736984064,1493,701
1948,673355879178194945,1533,614
1949,673352124999274496,1701,567
1950,673350198937153538,762,223
1951,673345638550134785,2602,1346
1952,673343217010679808,999,281
1953,673342308415348736,1303,616
1954,673320132811366400,13886,8346
1955,673317986296586240,892,277
1956,673295268553605120,7733,3319
1957,673270968295534593,1095,387
1958,673240798075449344,1457,763
1959,673213039743795200,2322,886
1960,673148804208660480,1748,658
1961,672997845381865473,2018,756
1962,672995267319328768,984,311
1963,672988786805112832,1002,304
1964,672984142909456390,1286,566
1965,672980819271634944,1863,1042
1966,672975131468300288,1737,961
1967,672970152493887488,981,373
1968,672968025906282496,1350,571
1969,672964561327235073,1461,671
1970,672902681409806336,1409,527
1971,672898206762672129,917,440
1972,672884426393653248,1596,860
1973,672877615439593473,1056,385
1974,672834301050937345,1348,594
1975,672828477930868736,1285,510
1976,672640509974827008,999,336
1977,672622327801233409,1326,516
1978,672614745925664768,1253,613
1979,672609152938721280,1146,405
1980,672604026190569472,1142,425
1981,672594978741354496,1360,630
1982,672591762242805761,976,347
1983,672591271085670400,746,195
1984,672538107540070400,1054,387
1985,672523490734551040,662,180
1986,672488522314567680,1147,455
1987,672482722825261057,1167,633
1988,672481316919734272,731,128
1989,672475084225949696,1475,733
1990,672466075045466113,1391,563
1991,672272411274932228,6637,3541
1992,672267570918129665,1535,640
1993,672264251789176834,1176,355
1994,672256522047614977,2891,1622
1995,672254177670729728,1471,769
1996,672248013293752320,1773,633
1997,672245253877968896,703,162
1998,672239279297454080,915,334
1999,672231046314901505,1888,1054
2000,672222792075620352,806,221
2001,672205392827572224,2322,1204
2002,672169685991993344,1047,386
2003,672160042234327040,893,376
2004,672139350159835138,1794,750
2005,672125275208069120,2473,1197
2006,672095186491711488,1024,383
2007,672082170312290304,963,381
2008,672068090318987265,1331,537
2009,671896809300709376,8686,4335
2010,671891728106971137,1364,590
2011,671882082306625538,3558,1437
2012,671879137494245376,1458,719
2013,671874878652489728,1282,580
2014,671866342182637568,1157,522
2015,671855973984772097,936,475
2016,671789708968640512,7262,3637
2017,671768281401958400,1230,546
2018,671763349865160704,1729,964
2019,671744970634719232,1383,802
2020,671743150407421952,758,239
2021,671735591348891648,1482,786
2022,671729906628341761,8758,4563
2023,671561002136281088,13189,7557
2024,671550332464455680,941,216
2025,671547767500775424,1390,620
2026,671544874165002241,2043,1093
2027,671542985629241344,1122,592
2028,671538301157904385,949,413
2029,671536543010570240,1206,426
2030,671533943490011136,1046,600
2031,671528761649688577,860,268
2032,671520732782923777,1434,551
2033,671518598289059840,973,303
2034,671511350426865664,1654,758
2035,671504605491109889,7229,3689
2036,671497587707535361,945,466
2037,671488513339211776,1039,491
2038,671486386088865792,597,213
2039,671485057807351808,783,241
2040,671390180817915904,1456,765
2041,671362598324076544,1145,307
2042,671357843010908160,412,154
2043,671355857343524864,489,117
2044,671347597085433856,995,449
2045,671186162933985280,756,222
2046,671182547775299584,1152,360
2047,671166507850801152,896,368
2048,671163268581498880,1707,1154
2049,671159727754231808,385,85
2050,671154572044468225,738,227
2051,671151324042559489,691,160
2052,671147085991960577,691,240
2053,671141549288370177,1204,682
2054,671138694582165504,956,421
2055,671134062904504320,768,200
2056,671122204919246848,3592,2636
2057,671115716440031232,1391,806
2058,671109016219725825,1174,458
2059,670995969505435648,1135,305
2060,670842764863651840,25242,9150
2061,670840546554966016,612,205
2062,670838202509447168,1144,727
2063,670833812859932673,461,128
2064,670832455012716544,753,229
2065,670826280409919488,5725,4246
2066,670823764196741120,795,198
2067,670822709593571328,631,100
2068,670815497391357952,3263,1613
2069,670811965569282048,1160,281
2070,670807719151067136,1183,509
2071,670804601705242624,2029,994
2072,670803562457407488,348,91
2073,670797304698376195,751,247
2074,670792680469889025,856,288
2075,670789397210615808,683,250
2076,670786190031921152,619,209
2077,670783437142401025,838,411
2078,670782429121134593,1615,813
2079,670780561024270336,801,297
2080,670778058496974848,337,74
2081,670764103623966721,1106,440
2082,670755717859713024,460,118
2083,670733412878163972,988,529
2084,670727704916926465,854,380
2085,670717338665226240,1246,517
2086,670704688707301377,784,386
2087,670691627984359425,603,253
2088,670679630144274432,768,300
2089,670676092097810432,260,45
2090,670668383499735048,11023,5267
2091,670474236058800128,1575,799
2092,670468609693655041,361,89
2093,670465786746662913,1000,580
2094,670452855871037440,564,216
2095,670449342516494336,1224,699
2096,670444955656130560,6887,2064
2097,670442337873600512,664,205
2098,670435821946826752,1081,545
2099,670434127938719744,1443,672
2100,670433248821026816,334,118
2101,670428280563085312,1426,664
2102,670427002554466305,529,172
2103,670421925039075328,1349,667
2104,670420569653809152,645,330
2105,670417414769758208,585,337
2106,670411370698022913,2090,942
2107,670408998013820928,572,233
2108,670403879788544000,443,163
2109,670385711116361728,575,220
2110,670374371102445568,762,280
2111,670361874861563904,339,69
2112,670338931251150849,437,117
2113,670319130621435904,3955,1288
2114,670303360680108032,438,141
2115,670290420111441920,724,298
2116,670093938074779648,1064,353
2117,670086499208155136,715,261
2118,670079681849372674,2288,1305
2119,670073503555706880,1613,826
2120,670069087419133954,650,255
2121,670061506722140161,786,359
2122,670055038660800512,686,344
2123,670046952931721218,662,183
2124,670040295598354432,771,115
2125,670037189829525505,600,292
2126,670003130994700288,342,96
2127,669993076832759809,332,87
2128,669972011175813120,455,168
2129,669970042633789440,308,63
2130,669942763794931712,521,174
2131,669926384437997569,387,109
2132,669923323644657664,242,59
2133,669753178989142016,834,422
2134,669749430875258880,278,67
2135,669684865554620416,535,91
2136,669683899023405056,402,114
2137,669682095984410625,365,137
2138,669680153564442624,689,300
2139,669661792646373376,829,459
2140,669625907762618368,3632,1889
2141,669603084620980224,970,386
2142,669597912108789760,524,157
2143,669583744538451968,1525,969
2144,669573570759163904,448,147
2145,669571471778410496,1630,1052
2146,669567591774625800,241,59
2147,669564461267722241,398,129
2148,669393256313184256,375,79
2149,669375718304980992,1372,760
2150,669371483794317312,509,187
2151,669367896104181761,473,164
2152,669363888236994561,644,238
2153,669359674819481600,377,129
2154,669354382627049472,2786,1325
2155,669353438988365824,664,267
2156,669351434509529089,451,195
2157,669328503091937280,1036,434
2158,669327207240699904,588,120
2159,669324657376567296,507,214
2160,669216679721873412,1217,419
2161,669214165781868544,455,178
2162,669203728096960512,1033,498
2163,669037058363662336,679,326
2164,669015743032369152,759,388
2165,669006782128353280,590,261
2166,669000397445533696,21437,6634
2167,668994913074286592,454,243
2168,668992363537309700,765,362
2169,668989615043424256,701,342
2170,668988183816871936,927,494
2171,668986018524233728,564,174
2172,668981893510119424,554,320
2173,668979806671884288,816,366
2174,668975677807423489,1343,611
2175,668967877119254528,151,25
2176,668960084974809088,728,249
2177,668955713004314625,286,74
2178,668932921458302977,276,59
2179,668902994700836864,326,106
2180,668892474547511297,408,158
2181,668872652652679168,542,310
2182,668852170888998912,465,174
2183,668826086256599040,450,146
2184,668815180734689280,587,283
2185,668779399630725120,726,384
2186,668655139528511488,547,227
2187,668645506898350081,922,566
2188,668643542311546881,909,551
2189,668641109086707712,1103,559
2190,668636665813057536,1073,506
2191,668633411083464705,2894,1719
2192,668631377374486528,737,330
2193,668627278264475648,325,118
2194,668625577880875008,400,140
2195,668623201287675904,1488,810
2196,668620235289837568,210,45
2197,668614819948453888,623,326
2198,668587383441514497,1706,1128
2199,668567822092664832,252,60
2200,668544745690562560,533,237
2201,668542336805281792,475,223
2202,668537837512433665,257,78
2203,668528771708952576,477,235
2204,668507509523615744,335,112
2205,668496999348633600,422,136
2206,668484198282485761,438,245
2207,668480044826800133,475,153
2208,668466899341221888,907,536
2209,668297328638447616,636,309
2210,668291999406125056,254,33
2211,668286279830867968,520,142
2212,668274247790391296,849,238
2213,668268907921326080,570,245
2214,668256321989451776,1335,643
2215,668248472370458624,1017,504
2216,668237644992782336,6377,2963
2217,668226093875376128,309,107
2218,668221241640230912,523,205
2219,668204964695683073,565,200
2220,668190681446379520,668,201
2221,668171859951755264,505,202
2222,668154635664932864,509,326
2223,668142349051129856,578,296
2224,668113020489474048,683,252
2225,667937095915278337,1303,821
2226,667924896115245057,307,114
2227,667915453470232577,215,58
2228,667911425562669056,501,315
2229,667902449697558528,867,386
2230,667886921285246976,1936,1129
2231,667885044254572545,837,506
2232,667878741721415682,399,121
2233,667873844930215936,643,419
2234,667866724293877760,3066,1067
2235,667861340749471744,247,80
2236,667832474953625600,293,63
2237,667806454573760512,1078,514
2238,667801013445750784,337,97
2239,667793409583771648,715,338
2240,667782464991965184,420,249
2241,667773195014021121,240,58
2242,667766675769573376,451,225
2243,667728196545200128,383,153
2244,667724302356258817,496,328
2245,667550904950915073,0,35
2246,667550882905632768,0,33
2247,667549055577362432,5909,2357
2248,667546741521195010,340,129
2249,667544320556335104,885,540
2250,667538891197542400,209,67
2251,667534815156183040,835,553
2252,667530908589760512,482,248
2253,667524857454854144,1731,1146
2254,667517642048163840,374,196
2255,667509364010450944,6903,2193
2256,667502640335572993,539,224
2257,667495797102141441,534,282
2258,667491009379606528,543,232
2259,667470559035432960,263,100
2260,667455448082227200,194,60
2261,667453023279554560,319,92
2262,667443425659232256,803,596
2263,667437278097252352,455,245
2264,667435689202614272,309,85
2265,667405339315146752,473,223
2266,667393430834667520,198,58
2267,667369227918143488,374,167
2268,667211855547486208,499,248
2269,667200525029539841,623,267
2270,667192066997374976,392,109
2271,667188689915760640,760,427
2272,667182792070062081,14574,6375
2273,667177989038297088,193,55
2274,667176164155375616,618,472
2275,667174963120574464,251,84
2276,667171260800061440,227,92
2277,667165590075940865,2734,1169
2278,667160273090932737,262,63
2279,667152164079423490,48531,17553
2280,667138269671505920,4683,2270
2281,667119796878725120,332,129
2282,667090893657276420,339,129
2283,667073648344346624,410,125
2284,667070482143944705,85,14
2285,667065535570550784,168,48
2286,667062181243039745,220,55
2287,667044094246576128,186,51
2288,667012601033924608,453,227
2289,666996132027977728,247,96
2290,666983947667116034,2578,1002
2291,666837028449972224,829,562
2292,666835007768551424,217,80
2293,666826780179869698,256,97
2294,666817836334096384,525,258
2295,666804364988780544,244,94
2296,666786068205871104,769,490
2297,666781792255496192,392,200
2298,666776908487630848,355,175
2299,666739327293083650,238,66
2300,666701168228331520,436,221
2301,666691418707132416,188,47
2302,666649482315059201,991,607
2303,666644823164719104,233,83
2304,666454714377183233,521,208
2305,666447344410484738,105,20
2306,666437273139982337,126,48
2307,666435652385423360,165,53
2308,666430724426358785,319,198
2309,666428276349472768,165,83
2310,666421158376562688,316,111
2311,666418789513326592,125,46
2312,666411507551481857,444,325
2313,666407126856765440,108,40
2314,666396247373291520,167,84
2315,666373753744588802,187,93
2316,666362758909284353,774,567
2317,666353288456101888,219,72
2318,666345417576210432,295,135
2319,666337882303524864,197,90
2320,666293911632134144,497,354
2321,666287406224695296,148,64
2322,666273097616637952,174,76
2323,666268910803644416,102,35
2324,666104133288665088,14254,6547
2325,666102155909144576,80,12
2326,666099513787052032,153,67
2327,666094000022159362,164,73
2328,666082916733198337,117,44
2329,666073100786774016,320,163
2330,666071193221509120,147,60
2331,666063827256086533,473,217
2332,666058600524156928,111,57
2333,666057090499244032,295,141
2334,666055525042405380,433,249
2335,666051853826850816,1211,844
2336,666050758794694657,132,58
2337,666049248165822465,109,40
2338,666044226329800704,298,141
2339,666033412701032449,125,44
2340,666029285002620928,129,47
2341,666020888022790149,2556,511
